Message_ID,Category,Brand,Model,RAM,ROM,Cur_Price,Avg_Price,Img_URL,Where_Buy_List,Hist_Min_Price,Hist_Min_Shop,Hist_Min_Date,Post_Datetime,Text_Hash,Actual
822,смартфоны,honor,9a,3,64,9209,10396.0,https://img.mvideo.ru/pdb/small_pic/480/30049335b.jpg,"[(3, 'голубой', 'https://www.dns-shop.ru/product/3d9348ed68163332/63-smartfon-honor-9a-64-gb-goluboj/'), (3, 'зеленый', 'https://www.dns-shop.ru/product/46beca8668163332/63-smartfon-honor-9a-64-gb-zelenyj/'), (3, 'черный', 'https://www.dns-shop.ru/product/3600bf2e68163332/63-smartfon-honor-9a-64-gb-cernyj/')]",9209,3,2020-12-21 03:27:33.393672,2020-12-22 02:06:09.896074,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",True
823,смартфоны,samsung,galaxy s20 fe,8,256,46249,52093.0,https://img.mvideo.ru/pdb/small_pic/480/30053164b.jpg,"[(3, 'розовый', 'https://www.dns-shop.ru/product/d18e4e9909f73332/65-smartfon-samsung-galaxy-s20-fe-256-gb-rozovyj/'), (3, 'синий', 'https://www.dns-shop.ru/product/e3f2096a09f63332/65-smartfon-samsung-galaxy-s20-fe-256-gb-sinij/')]",46249,3,2020-12-20 09:43:35.840882,2020-12-22 13:07:20.871050,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",True
824,смартфоны,samsung,galaxy s10,8,128,33649,45902.0,https://img.mvideo.ru/pdb/small_pic/480/30042519b.jpg,"[(3, 'красный', 'https://www.dns-shop.ru/product/19f11df67aac3332/61-smartfon-samsung-galaxy-s10-128-gb-krasnyj/')]",28649,3,2020-12-20 14:22:15.367055,2020-12-22 13:07:21.354106,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",True
833,смартфоны,samsung,galaxy note20,8,256,67599,72526.0,https://img.mvideo.ru/pdb/small_pic/480/30051369b.jpg,"[(3, 'зеленый', 'https://www.dns-shop.ru/product/09488040c5ab1b80/67-smartfon-samsung-galaxy-note-20-256-gb-zelenyj/'), (3, 'розовый', 'https://www.dns-shop.ru/product/c34dd013c5a91b80/67-smartfon-samsung-galaxy-note-20-256-gb-rozovyj/'), (3, 'серый', 'https://www.dns-shop.ru/product/0cb3dd89c5aa1b80/67-smartfon-samsung-galaxy-note-20-256-gb-seryj/')]",57599,3,2020-12-18 09:32:12.908406,2020-12-24 18:09:31.213082,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",True
834,смартфоны,xiaomi,redmi note 9,4,128,16999,18105.0,https://img.mvideo.ru/pdb/small_pic/480/30050052b.jpg,"[(3, 'белый', 'https://www.dns-shop.ru/product/ce435b7489cc3332/65-smartfon-xiaomi-redmi-note-9-128-gb-belyj/'), (3, 'зеленый', 'https://www.dns-shop.ru/product/a5771a0789cc3332/65-smartfon-xiaomi-redmi-note-9-128-gb-zelenyj/'), (3, 'серый', 'https://www.dns-shop.ru/product/b0b6894889cc3332/65-smartfon-xiaomi-redmi-note-9-128-gb-seryj/'), (3, 'черный', 'https://www.dns-shop.ru/product/e4cfdf42e0ed1b80/65-smartfon-xiaomi-redmi-note-9-128-gb-cernyj/')]",14999,3,2020-12-18 04:16:03.863794,2020-12-24 18:09:31.779485,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",True
835,смартфоны,xiaomi,redmi note 9,3,64,14999,16266.0,https://img.mvideo.ru/pdb/small_pic/480/30050052b.jpg,"[(3, 'белый', 'https://www.dns-shop.ru/product/6a8d3b3689cc3332/65-smartfon-xiaomi-redmi-note-9-64-gb-belyj/'), (3, 'зеленый', 'https://www.dns-shop.ru/product/d9eefe2789c93332/65-smartfon-xiaomi-redmi-note-9-64-gb-zelenyj/'), (3, 'серый', 'https://www.dns-shop.ru/product/e820a6f289c93332/65-smartfon-xiaomi-redmi-note-9-64-gb-seryj/'), (3, 'черный', 'https://www.dns-shop.ru/product/9338c2afe0ed1b80/65-smartfon-xiaomi-redmi-note-9-64-gb-cernyj/')]",12999,3,2020-12-18 04:16:03.798512,2020-12-24 18:09:32.280986,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",True
836,смартфоны,samsung,galaxy s10 plus,8,128,59990,64990.0,https://mtscdn.ru/upload/iblock/d46/smartfon_samsung_g975_galaxy_s10_plus_8_128gb_oniks.jpg,"[(5, 'оникс', 'https://www.shop.mts.ru/product/smartfon-samsung-g975-galaxy-s10-plus-8-128gb-oniks'), (5, 'red', 'https://www.shop.mts.ru/product/smartfon-samsung-galaxy-s10-plus-g975-8-128gb-red')]",69990,5,2020-12-21 16:57:00.351737,2020-12-24 19:20:32.966420,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",True
837,смартфоны,samsung,galaxy s10,8,128,39990,44993.0,https://img.mvideo.ru/pdb/small_pic/480/30042519b.jpg,"[(5, 'оникс', 'https://www.shop.mts.ru/product/smartfon-samsung-galaxy-s10-g973-8-128gb-oniks'), (5, 'перламутр', 'https://www.shop.mts.ru/product/smartfon-samsung-g973-galaxy-s10-8-128gb-perlamutr'), (5, 'red', 'https://www.shop.mts.ru/product/smartfon-samsung-g973-galaxy-s10-8-128gb-red')]",28649,3,2020-12-20 14:22:15.367055,2020-12-24 19:20:33.585601,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",True
839,смартфоны,honor,10x lite,4,128,14489,15489.0,https://img.mvideo.ru/pdb/small_pic/480/30053612b.jpg,"[(3, 'зеленый', 'https://www.dns-shop.ru/product/f6ac62fe175b3332/667-smartfon-honor-10x-lite-128-gb-zelenyj/'), (3, 'фиолетовый', 'https://www.dns-shop.ru/product/26f8a9bc175d3332/667-smartfon-honor-10x-lite-128-gb-fioletovyj/'), (3, 'черный', 'https://www.dns-shop.ru/product/2b30a423175b3332/667-smartfon-honor-10x-lite-128-gb-cernyj/')]",12549,3,2020-12-21 03:27:33.486174,2020-12-25 02:27:07.940593,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",True
840,смартфоны,samsung,galaxy a31,4,64,16990,17806.0,https://img.mvideo.ru/pdb/small_pic/480/30049743b.jpg,"[(1, 'black', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a31-64gb-black-sm-a315f-30049743'), (1, 'red', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a31-64gb-red-sm-a315f-30049744'), (1, 'white', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a31-64gb-white-sm-a315f-30049745')]",14989,3,2020-12-20 09:43:35.584950,2020-12-25 02:27:12.511637,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
